pilot_id,stratum,unicode,char,codepoint,catalog_offset,worksheet_row,catalog_scope,review_status,structure_evidence_status,source_grade,next_action,dictionary_source_count,has_origin_context,cihai_hit_count,wiki_hit_count,dictionary_review_status,wiki_review_status,feature_review_queue,evidence_role,pilot_reason,human_review_status,human_structure_label,human_decomposition,human_notes,editable_copy_notice
outside_8105_extension_or_gap_009,outside_8105_extension_or_gap,U+21C87,𡲇,138375,17644,17646,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_010,outside_8105_extension_or_gap,U+220CA,𢃊,139466,20089,20091,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_011,outside_8105_extension_or_gap,U+22630,𢘰,140848,23454,23456,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_012,outside_8105_extension_or_gap,U+22A24,𢨤,141860,25324,25326,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_013,outside_8105_extension_or_gap,U+22D70,𢵰,142704,27132,27134,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_014,outside_8105_extension_or_gap,U+231A9,𣆩,143785,29965,29967,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_015,outside_8105_extension_or_gap,U+2349E,𣒞,144542,32711,32713,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_016,outside_8105_extension_or_gap,U+237A4,𣞤,145316,33482,33484,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_017,outside_8105_extension_or_gap,U+23C87,𣲇,146567,37916,37918,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_018,outside_8105_extension_or_gap,U+23FAD,𣾭,147373,38717,38719,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_019,outside_8105_extension_or_gap,U+242A0,𤊠,148128,41144,41146,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_020,outside_8105_extension_or_gap,U+24613,𤘓,149011,43016,43018,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_021,outside_8105_extension_or_gap,U+24A38,𤨸,150072,45313,45315,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_022,outside_8105_extension_or_gap,U+24EB6,𤺶,151222,47927,47929,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_023,outside_8105_extension_or_gap,U+253CD,𥏍,152525,50630,50632,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_024,outside_8105_extension_or_gap,U+256E2,𥛢,153314,52449,52451,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_025,outside_8105_extension_or_gap,U+25AAD,𥪭,154285,54614,54616,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_026,outside_8105_extension_or_gap,U+25EF2,𥻲,155378,56977,56979,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_027,outside_8105_extension_or_gap,U+262C0,𦋀,156352,59631,59633,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_028,outside_8105_extension_or_gap,U+2677A,𦝺,157562,62150,62152,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_029,outside_8105_extension_or_gap,U+26C06,𦰆,158726,65356,65358,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_030,outside_8105_extension_or_gap,U+26FF3,𦿳,159731,66358,66360,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_031,outside_8105_extension_or_gap,U+2748A,𧒊,160906,69228,69230,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_032,outside_8105_extension_or_gap,U+27B39,𧬹,162617,73106,73108,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_033,outside_8105_extension_or_gap,U+280C7,𨃇,164039,76370,76372,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_034,outside_8105_extension_or_gap,U+2857C,𨕼,165244,78911,78913,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_035,outside_8105_extension_or_gap,U+28A02,𨨂,166402,82335,82337,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_036,outside_8105_extension_or_gap,U+28CC7,𨳇,167111,84085,84087,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_037,outside_8105_extension_or_gap,U+2918B,𩆋,168331,86256,86258,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_038,outside_8105_extension_or_gap,U+29801,𩠁,169985,89511,89513,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_039,outside_8105_extension_or_gap,U+29D4B,𩵋,171339,92858,92860,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_040,outside_8105_extension_or_gap,U+2A196,𪆖,172438,94912,94914,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_041,outside_8105_extension_or_gap,U+2A774,𪝴,173940,2686,2688,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_042,outside_8105_extension_or_gap,U+2A942,𪥂,174402,13924,13926,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_043,outside_8105_extension_or_gap,U+2AB10,𪬐,174864,24368,24370,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_044,outside_8105_extension_or_gap,U+2ACDC,𪳜,175324,33809,33811,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_045,outside_8105_extension_or_gap,U+2AEA7,𪺧,175783,43017,43019,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_046,outside_8105_extension_or_gap,U+2B074,𫁴,176244,56143,56145,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_047,outside_8105_extension_or_gap,U+2B244,𫉄,176708,66875,66877,outside_8105_agent_candidate,OUTSIDE_8105_REVIEW_CONTEXT_AVAILABLE,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,0,False,0,3,NO_DICTIONARY_REVIEW_HIT,WIKI_CROSS_REFERENCE_HIT,,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_048,outside_8105_extension_or_gap,U+2B417,𫐗,177175,77998,78000,outside_8105_agent_candidate,OUTSIDE_8105_REVIEW_CONTEXT_AVAILABLE,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,0,False,0,2,NO_DICTIONARY_REVIEW_HIT,WIKI_CROSS_REFERENCE_HIT,,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_049,outside_8105_extension_or_gap,U+2B5EF,𫗯,177647,89559,89561,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_050,outside_8105_extension_or_gap,U+2B7C8,𫟈,178120,60145,60147,outside_8105_agent_candidate,OUTSIDE_8105_SOURCE_GAP_REVIEW_REQUIRED,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,False,0,0,NO_DICTIONARY_REVIEW_HIT,NO_WIKI_CROSS_REFERENCE_HIT,agent_standard_extension_review_candidate,cross_reference_or_source_gap_review_candidate,outside-8105 extension or source-gap row for stop-gate and review-queue stress testing,待审核,,,,PILOT_REVIEW_COPY_NOT_SOURCE_EVIDENCE
