row_id,character,unicode_codepoint,decimal_codepoint,scope,standard_level,standard_rank,source_level,proposed_cnbe32,proposed_cnbe32_status,candidate_structure_label,candidate_structure_status,candidate_decomposition,candidate_decomposition_status,direct_component_candidates,character_component_candidates,non_character_component_candidates,unknown_component_candidates,basic_component_candidates,component_source,radical,radical_status,stroke_count,stroke_order,stroke_order_status,gf0017_existing_score,gf0017_existing_max,gf0017_formal_total,gf0017_new_points_assigned,dictionary_context_status,kangxi_volume,kangxi_excerpt,zhonghua_excerpt,wiki_context_status,candidate_status,standard_evidence_status,blocked_items,review_status,cnbe_write_status,database_rebuild_status,agent_version
8105_core_control_072,蓝,U+84DD,34013,8105_national_standard_core,一级,2852,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱艹监,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,艹 监,监,艹,,艹 一,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,艹,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,13,1 2 2 2 2 3 1 4 2 5 2 2 1,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【申集上】【艸字部】,【唐韻】魯甘切，音籃。染靑草也。【詩·小雅】終朝采藍。【周禮·地官·掌染草註】染草藍、蒨，象斗之屬。【通志】藍三種：蓼藍染綠，大藍如芥染碧，槐藍如槐染靑。三藍皆可作澱，色成勝母，故曰靑出於藍而靑於藍。　又【古今注】燕支，中國人謂之紅藍。　又【說文】瓜苴也。　又【酉陽雜俎】藍蛇，首有毒，尾能解毒，南人以首合藥，謂之藍藥。　又鳥名。【爾雅·釋鳥】秋鳸，竊藍...,,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_073,蘅,U+8605,34309,8105_national_standard_core,二级,6373,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱艹衡,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,衡 艹,衡,艹,,彳 亍 用 人 一 艹,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,艹,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,19,1 2 2 3 3 2 3 5 2 5 1 2 1 1 3 4 1 1 2,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【申集上】【艸字部】,【唐韻】戸庚切，音行。【玉篇】香草也。【爾雅·釋草】杜，土鹵。【註】杜衡也，似葵而香。【唐本草註】杜衡，葉似葵，形如馬蹄，故俗云馬蹄香。【屈原·離騷】雜杜蘅與芳芷。俱作衡。　又微蘅，草名。【述異記】魏興錫山多生微蘅草。　又【唐韻古音】音杭。【屈原·九歌】白玉兮爲瑱，疏石兮爲芳。芷葺兮荷蓋，繚之兮杜蘅。【宋玉·風賦】獵蕙草，離秦蘅，被辛夷，槩稊楊。<hr...,1、蘅讀音：何庚切，音行，庚韻。釋文：杜～。香艸。見《集韻》。 　〔按本草綱目作杜衡。春初生苗葉似馬蹄。莖如麥蒿。葉間罅內生紫花。結實如荳大。窠內碎子似天仙子。苗葉經霜卽枯。其根成空。有似飯帚蜜閙。細長四五寸。粗於細辛。微黃白色。昧辛。江淮呼爲馬蹄香。,HAS_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_074,蛱,U+86F1,34545,8105_national_standard_core,二级,5142,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰虫夹,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,夹 虫,夹 虫,,,一 大 丶 丨 口,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,虫,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,12,2 5 1 2 1 4 1 4 3 1 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【申集中】【虫字部】,【唐韻】古協切【集韻】吉協切，𠀤音頰。【說文】蛺蝶也。【長箋】其形夾，故从夾，加虫。【本草】蛺蝶輕薄，夾翅而飛。詳蝶字註。　又【集韻】轄夾切，音洽。訖洽切，音夾。義𠀤同。,,HAS_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_075,蟋,U+87CB,34763,8105_national_standard_core,一级,3411,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰虫悉,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,悉 虫,悉 虫,,,丿 米 心 丨 口,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,虫,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,17,2 5 1 2 1 4 3 4 3 1 2 3 4 4 5 4 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【申集中】【虫字部】,【唐韻】【韻會】【正韻】𠀤息七切，音悉。【說文】蟋蟀也。詳蟀字註。　又【集韻】所櫛切，音瑟。與𧒓同。註詳𧒓字。,1、蟋讀音：息七切，音悉，所櫛切，音瑟，質韻。釋文：～蘁也。見《說文新附》。 　〔按說文蘁下云。悉蘁也。段玉裁云。～、蟀、皆俗字〕。 2、螅釋文：同蟋。《周書時訓》：～蟀居壁。 3、螅釋文：同蛓。見《直音》。,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_076,裘,U+88D8,35032,8105_national_standard_core,二级,5409,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱求衣,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,求 衣,求 衣,,,亅 一 丶,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,衣,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,13,1 2 4 1 3 4 4 4 1 3 5 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【申集下】【衣字部】,〔古文〕求【唐韻】巨鳩切【集韻】【韻會】【正韻】渠尤切，𠀤音求。【玉篇】皮衣也。【詩·小雅】舟人之子，熊羆是裘。【又】彼都人士，狐裘黃黃。【周禮·天官·司裘】掌爲大裘，以供王祀天之服。中秋獻良裘，季秋獻功裘。【中論】救寒莫如重裘。　又披裘公，人名。【高士傳】披裘公曰：五月被裘負薪，豈取金者哉。　又菟裘，地名。【左傳·隱十一年】使營菟裘，吾將老焉。【註】...,1、裘讀音：渠尤切，音求，尤韻。釋文： ❶本作牉。《說文牉部》：牉。皮衣也。《段注》：～之制、毛在外。故象毛文。 ❷儒服也。見《莊子列禦寇釋文》引《崔注》。 ❸～溲。氍毹也。《釋名釋牀帳》：～溲、猶婁數。毛相離之言也。 　〔按鈕樹玉云。氍毹、卽～溲之俗字。師古曰。昆崙析支渠搜諸國。皆織皮毛。據此。則～溲義當本渠搜。以其所織卽名之耳。渠、～、聲相近〕。 ...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_077,訇,U+8A07,35335,8105_national_standard_core,二级,4296,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,右上包,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿹勹言,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,言 勹,言,勹,,一 丶 冂 丿,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,言,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,9,3 5 4 1 1 1 2 5 1,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【酉集上】【言字部】,【廣韻】【集韻】【韻會】【正韻】𠀤呼宏切，音轟。【說文】騃言聲。　又【廣韻】匉訇，大聲也。【史記·司馬相如傳】砰磅訇礚。師古曰：皆流水鼓怒之聲。【張衡·東京賦】軯礚隱訇。薛綜曰：鐘鼓之聲也。【韓愈·華山女詩】訇然震動如雷霆。　又【玉篇】地名。漢中西域有訇鄕。　又人名。黃訇，見【晉書·載記】。汝訇，見【宋史·宗室表】。　又姓。【蜀錄】關中流人訇琦、訇廣。...,1、訇讀音：呼宏切，音轟，庚韻。胡涓切，音玄，先韻。釋文： ❶騃言聲。從言。匀省聲。漢中西域有～鄕。又讀若玄。見《說文》。《桂注》：騃言聲者。騃、韻會引徐鍇本作駭。玉篇同。漢中西域有～鄕者。西域當爲西城。地理志。漢中郡有西城縣。又讀若玄者。漢書匈奴傳。晉文公攘戎翟。居於西河圜洛之間。晉灼曰。圜、音嚚。三倉作圁。地理志。上郡白土縣圜水出西。東入河。顏注。...,HAS_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_078,诨,U+8BE8,35816,8105_national_standard_core,二级,4058,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰讠军,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,讠 军,军,讠,,讠 冖 七 十,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,讠,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,4 5 4 5 1 5 1 2,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【酉集上】【言字部】,【廣韻】【集韻】𠀤五困切，兀去聲。弄言也。【唐書·史思明傳】思明愛優諢，寢食常在側。【遼史·伶官傳】打諢得不是黃幡綽。　又諢衣。【雲仙雜記】穆宗以𤣥綃白書，素紗墨書爲衣服，賜承幸宮人，皆淫鄙之詞詩，號諢衣。　又【金壷字考】與顐同。【唐書·元結傳】諧臣顐官，怡愉天顏。,,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_079,豌,U+8C4C,35916,8105_national_standard_core,一级,3220,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰豆宛,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,豆 宛,豆 宛,,,一 冂 丶 夕 㔾 冖,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,豆,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,15,1 2 5 1 4 3 1 4 4 5 3 5 4 5 5,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【酉集中】【豆字部】,【廣韻】一丸切【集韻】【韻會】烏丸切【正韻】烏歡切，𠀤音剜。與𧯡同。【本草綱目】李時珍曰：豌豆，種出西胡。其苗柔弱宛宛，故得豌名。百穀中最先登者，嫩時靑色，老則斑麻。故有胡豆、戎菽、靑斑、麻累諸名。《遼志》名回鶻豆。鄕人呼豌豆爲淮豆。又有野豌豆，粒小，名翹搖。　【字彙補】亦作𧯳。,1、豌讀音：烏丸切，音剜，寒韻。釋文： ❶～豆。䝀豆也。見《廣雅釋草》。《疏證》：～豆、枝莖柔弱。布地而生。葉間有鬚連卷。然葉形頗圓。兩兩相値。初生時肥嫩可食。花色淡紫可愛。作莢長寸餘。莢中子皆圓如珠。 　〔按李時珍曰。胡豆。～豆也。百穀中之最爲先登者。其苗柔弱宛宛。故得～名〕。 ❷通鸅。見《集韻》。 2、鸅讀音：烏丸切，音剜，寒韻。紆物切，音鬱，物韻...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_080,赛,U+8D5B,36187,8105_national_standard_core,一级,3172,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱宀⿱?贝,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,贝 宀,贝,宀,,人 丨 冖 丶,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,贝,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,14,4 4 5 1 1 2 2 1 3 4 2 5 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【酉集中】【貝字部】,【唐韻】【集韻】【韻會】【正韻】𠀤先代切，音塞。【說文】報也。【長箋】今俗報祭曰賽神，借相誇勝曰賽。【韓愈·城南聮句】賽饌木盤簇。　又【韻會】通作塞。【周禮·春官·都宗人】旣祭，反命於國。【註】祭謂報塞也。【前漢·郊祀志】冬塞禱祠。【註】師古曰：塞，謂報其所祈也。【急就篇】謁禓賽禱鬼神寵。【王應釋·音釋】𥓓本賽作塞。,,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,REVIEW_REQUIRED,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_081,踟,U+8E1F,36383,8105_national_standard_core,二级,5913,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰足知,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,知 足,知 足,,,丿 天 一 冂,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,足,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,15,2 5 1 2 1 2 1 3 1 1 3 4 2 5 1,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【酉集中】【足字部】,【廣韻】直離切【集韻】【韻會】【正韻】𨻰知切，𠀤音馳。【玉篇】踟躕，行不進也。【詩·邶風】搔首踟躕。　又【集韻】或作踶。【禮·三年問】蹢䠱焉，踟躕焉。【釋文】踟亦作踶。,1、踟讀音：陳知切，音馳，支韻。釋文：～蹰。行不進也。《詩靜女》：搔首～蹰。,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_082,轾,U+8F7E,36734,8105_national_standard_core,二级,4485,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰车至,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,车 至,车 至,,,一 乚 丨 厶 十,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,车,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,10,1 5 2 1 1 5 4 1 2 1,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【酉集下】【車字部】,【五音集韻】知義切，音智。【說文】低也。【正韻】車前重也。【詩·小雅】如輊如軒。互詳前軒字註。　【說文】作𨎌。別作𦥎𨏡𨏑，通作摯。,,HAS_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_083,适,U+9002,36866,8105_national_standard_core,一级,1546,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左下包,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿺辶舌,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,辶 舌,舌,辶,,辶 一 冂 丿 十,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,辶,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,9,3 1 2 2 5 1 4 5 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【酉集下】【辵字部】,【唐韻】【集韻】【韻會】【正韻】𠀤施隻切，音釋。【說文】之也。【廣韻】往也。【正韻】如也，至也。【詩·鄭風】適子之館兮。【禮·曲禮】將適舍，求毋固。　又【廣韻】樂也。【正韻】安便也，自得也。【詩·鄭風】適我願兮。【莊子·大宗師】適人之適，不自適其適。　又從也。【書·多士】惟我事不貳適。【註】言割殷之事無私心，一于從帝而無貳也。【左傳·昭十五年】民知所適...,1、适讀音：古活切，音括，苦活切，音闊，曷韻。釋文： ❶本作穫。《說文》：穫。疾也。《桂注》：或借活字。長笛賦。汩活澎濞。李善注。汩活。疾皃。 ❷人名。《論語憲問》：南宮～。《釋文》：～、本亦作括。 　〔按書君奭南宮括。古今人表作～〕。 2、穫釋文：适本字。見《說文》。 3、適讀音：施隻切，音釋，陌韻。釋文： ❶本作応。《說文》：応。之也。 ❷往也。見...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_084,邯,U+90AF,37039,8105_national_standard_core,二级,3660,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰甘阝,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,甘 阝,甘,阝,,丨 十 一,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,阝,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,7,1 2 2 1 1 5 2,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【酉集下】【邑字部】,【唐韻】胡安切【集韻】【韻會】【正韻】河干切，𠀤音寒。【玉篇】趙國有邯鄲縣。互詳後鄲字註。　又水名。【後漢·西羌傳】侯霸復上置東西邯屯五部。【註】邯，水名。邯分流左右，在今廓州。　又【廣韻】【集韻】【韻會】𠀤胡甘切，音酣。【集韻】䛁邯，漢縣名，屬樂浪郡。　又【集韻】戸感切，音頷。【前漢·王莽傳】封都匠仇延爲邯淡里附城。【註】邯淡，豐盛之意。,1、邯讀音：河干切，音寒，寒韻。釋文： ❶趙～鄲縣。見《說文》。《通訓定聲》：今直隸廣平府～鄲縣。其地有～山。後漢光武紀進至～鄲注。～、山名。鄲、盡也。～山至此而盡。城郭字皆从邑。因以名焉。 　〔按～鄲故城、在今～鄲縣西南。春秋時、衞邑。後屬晉。戰國屬趙。敬侯元年、自晉陽徙都於此〕。 ❷水名。《後漢西羌傳》：置東西～屯田五部。 　〔注〕：～、水名。～、...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_085,酝,U+915D,37213,8105_national_standard_core,一级,2236,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰酉云,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,酉 云,酉 云,,,一 口 儿 厶,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,酉,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,11,1 2 5 3 5 1 1 1 1 5 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【酉集下】【酉字部】,【唐韻】【正韻】於問切【集韻】【韻會】紆問切，𠀤音慍。【說文】釀也。【玉篇】釀酒也。【張衡·南都賦】酒則九醞甘醴，十旬兼淸。【註】九醞、十旬，皆以釀法名酒也。【王僧達·答顏延年詩】春醞時獻斟。　又【正韻】醞藉含蓄。【前漢·薛廣德傳】廣德爲人溫雅有醞藉。【註】師古曰：醞，言如醞釀也。【北史·崔瞻傳】自太保以後重吏事，謂容止醞藉者爲潦倒，瞻終不攺。　又【集...,,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_086,钔,U+9494,38036,8105_national_standard_core,三级,6690,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰钅门,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,门 钅,门,钅,,丨 丶 钅,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,钅,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,3 1 1 1 5 4 2 5,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,,,,HAS_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
