external_review_id,query_char,query_unicode,candidate_char,candidate_unicode,relation_type,relation_claim_to_verify,later_masked_cnbe_field,source_document,source_locator,source_grade,unicode_identity_status,external_relation_label,external_source_confirmation,external_reviewer_id,external_review_decision,external_review_notes,external_packet_notice
P1_EXT_001,鬈,U+9B08,鬓,U+9B13,shared_radical_component,radical=髟,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6312;candidate=8105_full_3473,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_070,侔,U+4F94,侗,U+4F97,shared_radical_component,radical=亻,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3969;candidate=8105_full_3957,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_071,龆,U+9F86,龇,U+9F87,shared_radical_component,radical=齿,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_7514;candidate=8105_full_5690,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_072,趄,U+8D84,趣,U+8DA3,shared_radical_component,radical=走,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5065;candidate=8105_full_3194,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_073,郄,U+90C4,陞,U+965E,shared_radical_component,radical=阝,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3972;candidate=8105_full_6909,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_074,汴,U+6C74,泪,U+6CEA,shared_radical_component,radical=氵,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3778;candidate=8105_full_1246,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_075,闷,U+95F7,阈,U+9608,shared_radical_component,radical=门,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0848;candidate=8105_full_4946,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_076,铋,U+94CB,镴,U+9574,shared_radical_component,radical=钅,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4543;candidate=8105_full_6436,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_077,铨,U+94E8,镴,U+9574,shared_radical_component,radical=钅,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4876;candidate=8105_full_6436,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_078,袭,U+88AD,龛,U+9F9B,shared_radical_component,radical=龙,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2246;candidate=8105_full_4919,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_079,嘌,U+560C,啼,U+557C,shared_radical_component,radical=口,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5697;candidate=8105_full_2645,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_080,局,U+5C40,履,U+5C65,shared_radical_component,radical=尸,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0907;candidate=8105_full_3312,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_081,锔,U+9514,镴,U+9574,shared_radical_component,radical=钅,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5189;candidate=8105_full_6436,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_082,吩,U+5429,啼,U+557C,shared_radical_component,radical=口,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0741;candidate=8105_full_2645,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_083,鳀,U+9CC0,鲳,U+9CB3,shared_radical_component,radical=鱼,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6278;candidate=8105_full_6142,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_084,佐,U+4F50,侗,U+4F97,shared_radical_component,radical=亻,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0772;candidate=8105_full_3957,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_085,姗,U+59D7,姜,U+59DC,shared_radical_component,radical=女,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4066;candidate=8105_full_1643,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_086,甯,U+752F,甭,U+752D,shared_radical_component,radical=用,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_7442;candidate=8105_full_4164,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_087,评,U+8BC4,谦,U+8C26,shared_radical_component,radical=讠,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0887;candidate=8105_full_2798,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_088,莜,U+839C,茵,U+8335,shared_radical_component,radical=艹,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4434;candidate=8105_full_1410,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_089,蔫,U+852B,茵,U+8335,shared_radical_component,radical=艹,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5643;candidate=8105_full_1410,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_090,绐,U+7ED0,缰,U+7F30,shared_radical_component,radical=纟,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6754;candidate=8105_full_3386,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_091,菇,U+83C7,茵,U+8335,shared_radical_component,radical=艹,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2218;candidate=8105_full_1410,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_092,衅,U+8845,血,U+8840,shared_radical_component,radical=血,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2338;candidate=8105_full_0479,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_093,屐,U+5C50,履,U+5C65,shared_radical_component,radical=尸,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4679;candidate=8105_full_3312,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_094,跣,U+8DE3,趴,U+8DB4,shared_radical_component,radical=足,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5456;candidate=8105_full_1493,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_095,桁,U+6841,杞,U+675E,shared_radical_component,radical=木,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4458;candidate=8105_full_3680,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_096,羽,U+7FBD,翕,U+7FD5,shared_radical_component,radical=羽,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0585;candidate=8105_full_5222,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_097,度,U+5EA6,庞,U+5E9E,shared_radical_component,radical=广,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1622;candidate=8105_full_1207,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_098,捍,U+634D,播,U+64AD,shared_radical_component,radical=扌,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1792;candidate=8105_full_3199,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_099,哑,U+54D1,啼,U+557C,shared_radical_component,radical=口,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1484;candidate=8105_full_2645,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_100,谀,U+8C00,评,U+8BC4,shared_radical_component,radical=讠,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4675;candidate=8105_full_0887,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_101,果,U+679C,杞,U+675E,shared_radical_component,radical=木,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1079;candidate=8105_full_3680,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_102,确,U+786E,砬,U+782C,shared_radical_component,radical=石,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2591;candidate=8105_full_6971,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_103,昌,U+660C,暧,U+66A7,shared_radical_component,radical=日,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1084;candidate=8105_full_5700,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_104,餮,U+992E,餐,U+9910,shared_radical_component,radical=食,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6327;candidate=8105_full_3341,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_105,牯,U+726F,犊,U+728A,shared_radical_component,radical=牛,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4249;candidate=8105_full_5196,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_106,锊,U+950A,镴,U+9574,shared_radical_component,radical=钅,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_7379;candidate=8105_full_6436,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_107,尤,U+5C24,尥,U+5C25,shared_radical_component,radical=尢,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0098;candidate=8105_full_3589,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_108,犁,U+7281,犊,U+728A,shared_radical_component,radical=牛,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2314;candidate=8105_full_5196,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_109,缈,U+7F08,缰,U+7F30,shared_radical_component,radical=纟,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5333;candidate=8105_full_3386,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_110,俎,U+4FCE,会,U+4F1A,shared_radical_component,radical=人,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4274;candidate=8105_full_0486,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_111,黍,U+9ECD,黏,U+9ECF,shared_radical_component,radical=黍,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5202;candidate=8105_full_6254,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_112,河,U+6CB3,泪,U+6CEA,shared_radical_component,radical=氵,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1244;candidate=8105_full_1246,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_113,逑,U+9011,迷,U+8FF7,shared_radical_component,radical=辶,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4464;candidate=8105_full_1647,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_114,鸵,U+9E35,鸹,U+9E39,shared_radical_component,radical=鸟,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2008;candidate=8105_full_4890,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_115,茕,U+8315,茵,U+8335,shared_radical_component,radical=艹,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3871;candidate=8105_full_1410,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_116,脑,U+8111,脘,U+8118,shared_radical_component,radical=⺼,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2001;candidate=8105_full_4922,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_117,我,U+6211,戚,U+621A,shared_radical_component,radical=戈,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0761;candidate=8105_full_2239,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_118,匙,U+5319,化,U+5316,shared_radical_component,radical=匕,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2259;candidate=8105_full_0132,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_119,眶,U+7736,省,U+7701,shared_radical_component,radical=目,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2258;candidate=8105_full_1474,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_120,惶,U+60F6,懊,U+61CA,shared_radical_component,radical=忄,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2775;candidate=8105_full_3302,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_121,读,U+8BFB,评,U+8BC4,shared_radical_component,radical=讠,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2112;candidate=8105_full_0887,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_122,胨,U+80E8,脘,U+8118,shared_radical_component,radical=⺼,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4279;candidate=8105_full_4922,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_123,圆,U+5706,囿,U+56FF,shared_radical_component,radical=囗,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1922;candidate=8105_full_4219,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_124,刨,U+5228,刎,U+520E,shared_radical_component,radical=刂,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0821;candidate=8105_full_3616,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_125,剁,U+5241,刎,U+520E,shared_radical_component,radical=刂,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3982;candidate=8105_full_3616,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_126,擀,U+64C0,播,U+64AD,shared_radical_component,radical=扌,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6039;candidate=8105_full_3199,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_127,婢,U+5A62,姜,U+59DC,shared_radical_component,radical=女,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5020;candidate=8105_full_1643,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_128,樾,U+6A3E,杞,U+675E,shared_radical_component,radical=木,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6056;candidate=8105_full_3680,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_129,三,U+4E09,两,U+4E24,shared_radical_component,radical=一,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0022;candidate=8105_full_0697,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_130,犄,U+7284,犊,U+728A,shared_radical_component,radical=牛,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5197;candidate=8105_full_5196,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_131,咴,U+54B4,啼,U+557C,shared_radical_component,radical=口,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4197;candidate=8105_full_2645,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_132,锢,U+9522,镴,U+9574,shared_radical_component,radical=钅,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5488;candidate=8105_full_6436,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_133,鏊,U+93CA,錾,U+933E,shared_radical_component,radical=金,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6310;candidate=8105_full_6079,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_134,峪,U+5CEA,岍,U+5C8D,shared_radical_component,radical=山,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4524;candidate=8105_full_6593,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_135,稞,U+7A1E,秀,U+79C0,shared_radical_component,radical=禾,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5497;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_136,拂,U+62C2,播,U+64AD,shared_radical_component,radical=扌,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0986;candidate=8105_full_3199,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_137,煎,U+714E,焘,U+7118,shared_radical_component,radical=灬,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3000;candidate=8105_full_4711,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_138,舁,U+8201,舄,U+8204,shared_radical_component,radical=臼,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6855;candidate=8105_full_5210,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_139,缅,U+7F05,缰,U+7F30,shared_radical_component,radical=纟,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2814;candidate=8105_full_3386,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
